,start_district,finish_district,count,total_distance,total_duration,day,time
2885,105,201,7.0,43803.0,11604.0,3.0,night
2886,105,201,49.0,281666.0,75713.0,4.0,day
2887,105,201,66.0,373261.0,101005.0,4.0,evening
2888,105,201,110.0,594754.0,160556.0,4.0,morning
2889,105,201,2.0,13557.0,3631.0,4.0,night
2890,105,201,50.0,281531.0,75785.0,5.0,day
2891,105,201,33.0,193262.0,52159.0,5.0,evening
2892,105,201,82.0,443917.0,119440.0,5.0,morning
2893,105,201,5.0,31227.0,8505.0,5.0,night
2894,105,201,66.0,378339.0,101682.0,6.0,day
2895,105,201,24.0,141402.0,38043.0,6.0,evening
2896,105,201,29.0,174223.0,46528.0,6.0,morning
2897,105,201,5.0,27514.0,7510.0,6.0,night
2898,105,202,189.0,851666.0,235436.0,0.0,day
2899,105,202,74.0,332995.0,91876.0,0.0,evening
2900,105,202,41.0,191654.0,53166.0,0.0,morning
2901,105,202,28.0,127199.0,34735.0,0.0,night
2902,105,202,72.0,338564.0,92832.0,1.0,day
2903,105,202,72.0,331951.0,90730.0,1.0,evening
2904,105,202,46.0,215186.0,59118.0,1.0,morning
2905,105,202,1.0,5921.0,1620.0,1.0,night
2906,105,202,69.0,311467.0,85165.0,2.0,day
2907,105,202,92.0,429085.0,115820.0,2.0,evening
2908,105,202,41.0,201717.0,55320.0,2.0,morning
2909,105,202,4.0,16680.0,4622.0,2.0,night
2910,105,202,113.0,518473.0,143327.0,3.0,day
2911,105,202,86.0,407855.0,111957.0,3.0,evening
2912,105,202,28.0,144737.0,39537.0,3.0,morning
2913,105,202,2.0,12071.0,3567.0,3.0,night
2914,105,202,69.0,325769.0,88819.0,4.0,day
2915,105,202,76.0,346046.0,94782.0,4.0,evening
2916,105,202,30.0,162651.0,44423.0,4.0,morning
2917,105,202,9.0,40763.0,11290.0,4.0,night
2918,105,202,80.0,371548.0,101956.0,5.0,day
2919,105,202,78.0,322628.0,89042.0,5.0,evening
2920,105,202,46.0,214869.0,58831.0,5.0,morning
2921,105,202,10.0,39522.0,10999.0,5.0,night
2922,105,202,150.0,694020.0,191639.0,6.0,day
2923,105,202,82.0,363999.0,100514.0,6.0,evening
2924,105,202,59.0,315150.0,87229.0,6.0,morning
2925,105,202,14.0,72455.0,20088.0,6.0,night
2926,105,203,2.0,15414.0,4182.0,0.0,day
2927,105,203,2.0,17567.0,4776.0,0.0,evening
2928,105,203,1.0,6760.0,1796.0,0.0,night
2929,105,203,3.0,22306.0,5959.0,1.0,day
2930,105,203,1.0,8192.0,2188.0,1.0,evening
2931,105,203,4.0,33682.0,9020.0,2.0,day
2932,105,203,2.0,14230.0,3910.0,2.0,evening
2933,105,203,1.0,7880.0,2148.0,2.0,night
2934,105,203,2.0,14636.0,3847.0,3.0,day
2935,105,203,4.0,34481.0,9172.0,3.0,evening
2936,105,203,1.0,8161.0,2308.0,3.0,night
2937,105,203,3.0,23684.0,6402.0,4.0,day
2938,105,203,1.0,6620.0,1791.0,4.0,morning
2939,105,203,1.0,7521.0,2021.0,4.0,night
2940,105,203,3.0,21829.0,5884.0,5.0,day
2941,105,203,6.0,50114.0,13491.0,6.0,day
2942,105,203,2.0,23006.0,6170.0,6.0,evening
2943,105,203,1.0,9739.0,2611.0,6.0,morning
2944,105,204,4.0,43266.0,11388.0,0.0,day
2945,105,204,1.0,7617.0,2053.0,1.0,evening
2946,105,204,1.0,9099.0,2459.0,1.0,morning
2947,105,204,2.0,15917.0,4412.0,2.0,evening
2948,105,204,2.0,19252.0,5197.0,2.0,morning
2949,105,204,1.0,8036.0,2171.0,4.0,evening
2950,105,204,1.0,7617.0,2053.0,4.0,morning
2951,105,204,1.0,10412.0,2795.0,5.0,day
2952,105,204,1.0,8036.0,2171.0,5.0,evening
2953,105,204,2.0,19658.0,5380.0,6.0,evening
2954,105,301,53.0,306760.0,86011.0,0.0,day
2955,105,301,49.0,268742.0,76151.0,0.0,evening
2956,105,301,13.0,73116.0,20407.0,0.0,morning
2957,105,301,22.0,123803.0,34910.0,0.0,night
2958,105,301,65.0,374349.0,104667.0,1.0,day
2959,105,301,54.0,316938.0,88141.0,1.0,evening
2960,105,301,71.0,407687.0,113884.0,1.0,morning
2961,105,301,6.0,34218.0,9782.0,1.0,night
2962,105,301,54.0,329721.0,91586.0,2.0,day
2963,105,301,65.0,371169.0,104485.0,2.0,evening
2964,105,301,85.0,481148.0,134059.0,2.0,morning
2965,105,301,7.0,40311.0,11395.0,2.0,night
2966,105,301,66.0,369199.0,103970.0,3.0,day
2967,105,301,57.0,328402.0,91974.0,3.0,evening
2968,105,301,83.0,465458.0,130255.0,3.0,morning
2969,105,301,6.0,32617.0,9266.0,3.0,night
2970,105,301,67.0,383808.0,107212.0,4.0,day
2971,105,301,43.0,233647.0,65384.0,4.0,evening
2972,105,301,82.0,471666.0,131592.0,4.0,morning
2973,105,301,9.0,55046.0,15276.0,4.0,night
2974,105,301,54.0,316019.0,88406.0,5.0,day
2975,105,301,33.0,191382.0,53475.0,5.0,evening
2976,105,301,60.0,348435.0,97138.0,5.0,morning
2977,105,301,5.0,30154.0,8445.0,5.0,night
2978,105,301,71.0,409891.0,114193.0,6.0,day
2979,105,301,39.0,223808.0,62861.0,6.0,evening
2980,105,301,22.0,133603.0,37895.0,6.0,morning
2981,105,301,11.0,59672.0,17176.0,6.0,night
2982,105,302,44.0,263141.0,74188.0,0.0,day
2983,105,302,28.0,167831.0,47440.0,0.0,evening
2984,105,302,5.0,29828.0,8236.0,0.0,morning
2985,105,302,4.0,24992.0,7112.0,0.0,night
2986,105,302,25.0,146225.0,41555.0,1.0,day
2987,105,302,33.0,195835.0,54658.0,1.0,evening
2988,105,302,15.0,86701.0,24392.0,1.0,morning
2989,105,302,2.0,11845.0,3458.0,1.0,night
2990,105,302,25.0,148892.0,42022.0,2.0,day
2991,105,302,32.0,195958.0,54763.0,2.0,evening
2992,105,302,23.0,136063.0,38254.0,2.0,morning
2993,105,302,1.0,5367.0,1545.0,2.0,night
2994,105,302,23.0,139529.0,39330.0,3.0,day
2995,105,302,36.0,216935.0,60858.0,3.0,evening
2996,105,302,16.0,96753.0,27066.0,3.0,morning
2997,105,302,3.0,15742.0,4508.0,3.0,night
2998,105,302,26.0,161481.0,45261.0,4.0,day
2999,105,302,29.0,168735.0,47570.0,4.0,evening
3000,105,302,13.0,83157.0,23117.0,4.0,morning
3001,105,302,25.0,147181.0,41460.0,5.0,day
3002,105,302,27.0,162912.0,45560.0,5.0,evening
3003,105,302,18.0,107027.0,30221.0,5.0,morning
3004,105,302,1.0,6011.0,1670.0,5.0,night
3005,105,302,25.0,145550.0,40772.0,6.0,day
3006,105,302,27.0,159413.0,45165.0,6.0,evening
3007,105,302,13.0,79009.0,22176.0,6.0,morning
3008,105,302,6.0,33163.0,9373.0,6.0,night
3009,105,303,11.0,73455.0,20801.0,0.0,day
3010,105,303,7.0,48049.0,13603.0,0.0,evening
3011,105,303,2.0,13526.0,3863.0,0.0,morning
3012,105,303,2.0,13433.0,3905.0,0.0,night
3013,105,303,13.0,83785.0,23661.0,1.0,day
3014,105,303,10.0,68962.0,19274.0,1.0,evening
3015,105,303,27.0,175327.0,49394.0,1.0,morning
3016,105,303,14.0,96411.0,27111.0,2.0,day
3017,105,303,8.0,56941.0,16211.0,2.0,evening
3018,105,303,27.0,173210.0,48538.0,2.0,morning
3019,105,303,2.0,14612.0,3976.0,2.0,night
3020,105,303,24.0,166588.0,46511.0,3.0,day
3021,105,303,10.0,67386.0,18969.0,3.0,evening
3022,105,303,30.0,198927.0,55816.0,3.0,morning
3023,105,303,2.0,14082.0,3963.0,3.0,night
3024,105,303,20.0,134906.0,38060.0,4.0,day
3025,105,303,5.0,36050.0,10204.0,4.0,evening
3026,105,303,22.0,146010.0,41145.0,4.0,morning
3027,105,303,2.0,15948.0,4414.0,4.0,night
3028,105,303,8.0,55438.0,15561.0,5.0,day
3029,105,303,14.0,95190.0,26934.0,5.0,evening
3030,105,303,26.0,174558.0,49327.0,5.0,morning
3031,105,303,12.0,77354.0,21787.0,6.0,day
3032,105,303,8.0,54402.0,15396.0,6.0,evening
3033,105,303,4.0,25597.0,7223.0,6.0,morning
3034,105,303,4.0,25786.0,7395.0,6.0,night
3035,105,304,7.0,46838.0,13161.0,0.0,day
3036,105,304,1.0,6849.0,1879.0,0.0,evening
3037,105,304,2.0,14809.0,4104.0,0.0,morning
3038,105,304,3.0,21392.0,6009.0,0.0,night
3039,105,304,5.0,35525.0,10057.0,1.0,day
3040,105,304,4.0,27951.0,7794.0,1.0,evening
3041,105,304,4.0,29628.0,8301.0,1.0,morning
3042,105,304,1.0,7847.0,2155.0,1.0,night
3043,105,304,2.0,15643.0,4392.0,2.0,day
3044,105,304,4.0,27082.0,7612.0,2.0,evening
3045,105,304,10.0,68662.0,19431.0,2.0,morning
3046,105,304,1.0,7847.0,2155.0,2.0,night
3047,105,304,4.0,27453.0,7713.0,3.0,day
3048,105,304,2.0,15861.0,4361.0,3.0,evening
3049,105,304,8.0,57595.0,16450.0,3.0,morning
3050,105,304,1.0,7643.0,2118.0,3.0,night
3051,105,304,3.0,20873.0,5916.0,4.0,day
3052,105,304,4.0,26406.0,7570.0,4.0,evening
3053,105,304,6.0,39880.0,11343.0,4.0,morning
3054,105,304,6.0,42821.0,12065.0,5.0,day
3055,105,304,3.0,19814.0,5609.0,5.0,evening
3056,105,304,14.0,98298.0,27688.0,5.0,morning
3057,105,304,1.0,7390.0,2131.0,6.0,day
3058,105,304,4.0,26538.0,7491.0,6.0,evening
3059,105,304,4.0,27783.0,7837.0,6.0,morning
3060,105,305,3.0,25497.0,7116.0,0.0,day
3061,105,305,2.0,17272.0,4767.0,0.0,night
3062,105,305,4.0,32824.0,9260.0,1.0,day
3063,105,305,1.0,7796.0,2185.0,1.0,evening
3064,105,305,1.0,7637.0,2245.0,1.0,morning
3065,105,305,1.0,8976.0,2477.0,2.0,evening
3066,105,305,4.0,37310.0,10260.0,2.0,morning
3067,105,305,5.0,40121.0,11138.0,3.0,day
3068,105,305,4.0,32261.0,9116.0,3.0,evening
3069,105,305,3.0,26802.0,7506.0,3.0,morning
3070,105,305,1.0,7616.0,2149.0,4.0,day
3071,105,305,2.0,19904.0,5452.0,4.0,evening
3072,105,305,1.0,8921.0,2497.0,5.0,day
3073,105,305,3.0,25776.0,7208.0,5.0,evening
3074,105,305,1.0,8976.0,2477.0,5.0,morning
3075,105,305,1.0,7785.0,2180.0,6.0,day
3076,105,305,1.0,8159.0,2310.0,6.0,morning
3077,105,305,1.0,9716.0,2656.0,6.0,night
3078,105,401,2.0,20562.0,5584.0,1.0,day
3079,105,401,1.0,10281.0,2792.0,2.0,day
3080,105,404,1.0,10059.0,2903.0,0.0,day
3081,105,404,2.0,22014.0,6014.0,1.0,day
3082,105,404,2.0,22400.0,6372.0,1.0,evening
3083,105,404,1.0,11007.0,3007.0,3.0,day
3084,105,404,1.0,11007.0,3007.0,4.0,day
3085,105,501,1.0,10875.0,3145.0,0.0,day
3086,105,501,1.0,14087.0,3883.0,5.0,morning
3087,105,601,1.0,8652.0,2366.0,0.0,evening
3088,105,601,1.0,8543.0,2365.0,1.0,day
3089,105,601,1.0,7920.0,2232.0,1.0,morning
3090,105,601,1.0,10037.0,2813.0,4.0,morning
3091,105,601,1.0,8292.0,2239.0,5.0,evening
3092,105,601,1.0,8199.0,2299.0,6.0,morning
3093,105,602,2.0,21576.0,5863.0,4.0,morning
3094,105,602,1.0,12517.0,3456.0,5.0,day
3095,105,602,1.0,12311.0,3427.0,5.0,evening
3096,105,701,1.0,15647.0,4162.0,3.0,evening
3097,105,702,1.0,16803.0,4618.0,6.0,evening
3098,201,000,245.0,1327410.0,342810.0,0.0,day
3099,201,000,112.0,628321.0,160921.0,0.0,evening
3100,201,000,57.0,307040.0,78762.0,0.0,morning
3101,201,000,45.0,259498.0,67098.0,0.0,night
3102,201,000,370.0,2108758.0,540062.0,1.0,day
3103,201,000,210.0,1162779.0,299060.0,1.0,evening
3104,201,000,411.0,2412215.0,615134.0,1.0,morning
3105,201,000,23.0,132317.0,33683.0,1.0,night
3106,201,000,366.0,2076590.0,530058.0,2.0,day
3107,201,000,203.0,1133833.0,291410.0,2.0,evening
3108,201,000,436.0,2565152.0,654438.0,2.0,morning
3109,201,000,15.0,78969.0,20125.0,2.0,night
3110,201,000,359.0,2023937.0,518716.0,3.0,day
3111,201,000,176.0,986867.0,253132.0,3.0,evening
3112,201,000,445.0,2590742.0,659498.0,3.0,morning
3113,201,000,21.0,121347.0,30974.0,3.0,night
3114,201,000,343.0,1916170.0,489710.0,4.0,day
3115,201,000,189.0,1058961.0,271252.0,4.0,evening
3116,201,000,388.0,2272820.0,579750.0,4.0,morning
3117,201,000,18.0,98771.0,25248.0,4.0,night
3118,201,000,278.0,1548655.0,396474.0,5.0,day
3119,201,000,149.0,834477.0,214523.0,5.0,evening
3120,201,000,348.0,2025832.0,516958.0,5.0,morning
3121,201,000,18.0,103005.0,26739.0,5.0,night
3122,201,000,218.0,1190427.0,305820.0,6.0,day
3123,201,000,130.0,719786.0,185615.0,6.0,evening
3124,201,000,86.0,492156.0,127015.0,6.0,morning
3125,201,000,43.0,247546.0,63969.0,6.0,night
3126,201,101,656.0,2533655.0,636788.0,0.0,day
3127,201,101,180.0,710612.0,176344.0,0.0,evening
3128,201,101,286.0,1123519.0,278037.0,0.0,morning
3129,201,101,34.0,137128.0,34171.0,0.0,night
3130,201,101,899.0,3394821.0,847000.0,1.0,day
3131,201,101,298.0,1135615.0,282226.0,1.0,evening
3132,201,101,766.0,2858877.0,712031.0,1.0,morning
3133,201,101,38.0,148124.0,36356.0,1.0,night
3134,201,101,936.0,3527674.0,880375.0,2.0,day
3135,201,101,306.0,1196154.0,297224.0,2.0,evening
3136,201,101,921.0,3515616.0,875711.0,2.0,morning
3137,201,101,25.0,100233.0,24438.0,2.0,night
3138,201,101,1049.0,3921081.0,974901.0,3.0,day
3139,201,101,320.0,1210950.0,300280.0,3.0,evening
3140,201,101,878.0,3350641.0,833552.0,3.0,morning
3141,201,101,32.0,121916.0,29628.0,3.0,night
3142,201,101,864.0,3222189.0,802069.0,4.0,day
3143,201,101,313.0,1210379.0,301354.0,4.0,evening
3144,201,101,885.0,3397872.0,843345.0,4.0,morning
3145,201,101,33.0,125274.0,30078.0,4.0,night
3146,201,101,829.0,3079113.0,763651.0,5.0,day
3147,201,101,287.0,1145042.0,286490.0,5.0,evening
3148,201,101,700.0,2669784.0,663946.0,5.0,morning
3149,201,101,20.0,79566.0,19388.0,5.0,night
3150,201,101,722.0,2814706.0,704815.0,6.0,day
3151,201,101,242.0,955177.0,239652.0,6.0,evening
3152,201,101,444.0,1776598.0,441343.0,6.0,morning
3153,201,101,33.0,128153.0,31453.0,6.0,night
3154,201,102,165.0,819630.0,216167.0,0.0,day
3155,201,102,88.0,431482.0,115033.0,0.0,evening
3156,201,102,55.0,242021.0,61518.0,0.0,morning
3157,201,102,27.0,130497.0,34340.0,0.0,night
3158,201,102,168.0,794244.0,209377.0,1.0,day
3159,201,102,108.0,516106.0,135969.0,1.0,evening
3160,201,102,186.0,862198.0,223363.0,1.0,morning
3161,201,102,4.0,20035.0,5125.0,1.0,night
3162,201,102,187.0,877406.0,229299.0,2.0,day
3163,201,102,134.0,620882.0,164169.0,2.0,evening
3164,201,102,178.0,807270.0,209772.0,2.0,morning
3165,201,102,3.0,15183.0,3860.0,2.0,night
3166,201,102,206.0,978398.0,255756.0,3.0,day
3167,201,102,168.0,784629.0,206425.0,3.0,evening
3168,201,102,214.0,1016598.0,263361.0,3.0,morning
3169,201,102,9.0,42473.0,11098.0,3.0,night
3170,201,102,161.0,769005.0,201329.0,4.0,day
3171,201,102,130.0,612797.0,162030.0,4.0,evening
3172,201,102,207.0,969884.0,251162.0,4.0,morning
3173,201,102,3.0,14767.0,3895.0,4.0,night
3174,201,102,124.0,578619.0,151299.0,5.0,day
3175,201,102,72.0,341613.0,89837.0,5.0,evening
3176,201,102,166.0,769655.0,199926.0,5.0,morning
3177,201,102,7.0,31072.0,8185.0,5.0,night
3178,201,102,142.0,692011.0,182607.0,6.0,day
3179,201,102,92.0,449309.0,118271.0,6.0,evening
3180,201,102,74.0,352678.0,91273.0,6.0,morning
3181,201,102,15.0,65903.0,17477.0,6.0,night
3182,201,103,1248.0,4380936.0,1195333.0,0.0,day
3183,201,103,630.0,2154392.0,584489.0,0.0,evening
3184,201,103,367.0,1263079.0,336793.0,0.0,morning
3185,201,103,80.0,271522.0,73432.0,0.0,night
3186,201,103,1298.0,4300796.0,1158889.0,1.0,day
3187,201,103,720.0,2485592.0,672148.0,1.0,evening
3188,201,103,1221.0,4380162.0,1180979.0,1.0,morning
3189,201,103,71.0,273342.0,70218.0,1.0,night
3190,201,103,1339.0,4448512.0,1199749.0,2.0,day
3191,201,103,797.0,2695691.0,728718.0,2.0,evening
3192,201,103,1319.0,4721801.0,1263361.0,2.0,morning
3193,201,103,68.0,256829.0,66533.0,2.0,night
3194,201,103,1430.0,4844199.0,1312887.0,3.0,day
3195,201,103,848.0,2850171.0,771583.0,3.0,evening
3196,201,103,1334.0,4778532.0,1283982.0,3.0,morning
3197,201,103,92.0,347681.0,92260.0,3.0,night
3198,201,103,1382.0,4555943.0,1228057.0,4.0,day
3199,201,103,801.0,2727846.0,737111.0,4.0,evening
3200,201,103,1291.0,4706398.0,1271615.0,4.0,morning
3201,201,103,77.0,290472.0,75557.0,4.0,night
3202,201,103,1208.0,4075467.0,1101883.0,5.0,day
3203,201,103,646.0,2185060.0,593038.0,5.0,evening
3204,201,103,1070.0,3838426.0,1025840.0,5.0,morning
3205,201,103,76.0,284850.0,74475.0,5.0,night
3206,201,103,1216.0,4328134.0,1184730.0,6.0,day
3207,201,103,620.0,2185722.0,598306.0,6.0,evening
3208,201,103,566.0,2042781.0,548191.0,6.0,morning
3209,201,103,81.0,250041.0,65841.0,6.0,night
3210,201,104,1223.0,2360545.0,655603.0,0.0,day
3211,201,104,660.0,1157437.0,312978.0,0.0,evening
3212,201,104,321.0,597757.0,162472.0,0.0,morning
3213,201,104,81.0,118401.0,31425.0,0.0,night
3214,201,104,1169.0,2027727.0,548572.0,1.0,day
3215,201,104,823.0,1421843.0,384516.0,1.0,evening
3216,201,104,599.0,1067914.0,287372.0,1.0,morning
3217,201,104,47.0,86531.0,23696.0,1.0,night
3218,201,104,1285.0,2232248.0,601933.0,2.0,day
3219,201,104,833.0,1407346.0,382420.0,2.0,evening
3220,201,104,624.0,1132691.0,307247.0,2.0,morning
3221,201,104,40.0,73365.0,19062.0,2.0,night
3222,201,104,1255.0,2207299.0,593010.0,3.0,day
3223,201,104,925.0,1585155.0,426548.0,3.0,evening
3224,201,104,639.0,1184378.0,319251.0,3.0,morning
3225,201,104,42.0,71254.0,18703.0,3.0,night
3226,201,104,1285.0,2254347.0,610303.0,4.0,day
3227,201,104,832.0,1449102.0,389948.0,4.0,evening
3228,201,104,672.0,1196677.0,322097.0,4.0,morning
3229,201,104,48.0,90777.0,23183.0,4.0,night
3230,201,104,1127.0,1937746.0,525173.0,5.0,day
3231,201,104,722.0,1257478.0,337648.0,5.0,evening
3232,201,104,598.0,1038716.0,279487.0,5.0,morning
3233,201,104,53.0,93744.0,24885.0,5.0,night
3234,201,104,1206.0,2332575.0,642670.0,6.0,day
3235,201,104,594.0,1083270.0,295454.0,6.0,evening
3236,201,104,539.0,1047433.0,284254.0,6.0,morning
3237,201,104,53.0,94482.0,25382.0,6.0,night
3238,201,105,75.0,435545.0,118442.0,0.0,day
3239,201,105,46.0,258965.0,68436.0,0.0,evening
3240,201,105,11.0,66395.0,17751.0,0.0,morning
3241,201,105,10.0,59577.0,15877.0,0.0,night
3242,201,105,93.0,545535.0,145391.0,1.0,day
3243,201,105,52.0,308029.0,81625.0,1.0,evening
3244,201,105,64.0,351484.0,90898.0,1.0,morning
3245,201,105,2.0,13264.0,3362.0,1.0,night
3246,201,105,90.0,515347.0,136171.0,2.0,day
3247,201,105,75.0,424857.0,113144.0,2.0,evening
3248,201,105,54.0,293162.0,75939.0,2.0,morning
3249,201,105,88.0,513355.0,137007.0,3.0,day
3250,201,105,76.0,450078.0,118863.0,3.0,evening
3251,201,105,55.0,299064.0,77181.0,3.0,morning
3252,201,105,3.0,17726.0,4753.0,3.0,night
3253,201,105,92.0,528960.0,140645.0,4.0,day
3254,201,105,51.0,293980.0,77517.0,4.0,evening
3255,201,105,59.0,322971.0,83542.0,4.0,morning
3256,201,105,95.0,517404.0,137716.0,5.0,day
3257,201,105,35.0,193888.0,52079.0,5.0,evening
3258,201,105,45.0,248741.0,64519.0,5.0,morning
3259,201,105,1.0,5109.0,1251.0,5.0,night
3260,201,105,57.0,330478.0,88871.0,6.0,day
3261,201,105,37.0,217802.0,58329.0,6.0,evening
3262,201,105,33.0,199784.0,53094.0,6.0,morning
3263,201,105,5.0,30809.0,7981.0,6.0,night
3264,201,201,2156.0,2353159.0,686295.0,0.0,day
3265,201,201,1799.0,1770881.0,515642.0,0.0,evening
3266,201,201,656.0,713146.0,209644.0,0.0,morning
3267,201,201,561.0,565403.0,160987.0,0.0,night
3268,201,201,2361.0,2471241.0,716289.0,1.0,day
3269,201,201,2213.0,2242864.0,654419.0,1.0,evening
3270,201,201,1630.0,2076337.0,626169.0,1.0,morning
3271,201,201,216.0,215433.0,60104.0,1.0,night
3272,201,201,2417.0,2612682.0,751228.0,2.0,day
3273,201,201,2115.0,2100670.0,609474.0,2.0,evening
3274,201,201,1778.0,2270671.0,684447.0,2.0,morning
3275,201,201,172.0,171574.0,47731.0,2.0,night
3276,201,201,2520.0,2698475.0,777570.0,3.0,day
3277,201,201,2188.0,2208934.0,638427.0,3.0,evening
3278,201,201,1807.0,2333012.0,700556.0,3.0,morning
3279,201,201,265.0,249645.0,69960.0,3.0,night
3280,201,201,2589.0,2801640.0,806075.0,4.0,day
3281,201,201,2011.0,2006364.0,581126.0,4.0,evening
3282,201,201,1779.0,2275688.0,685624.0,4.0,morning
3283,201,201,268.0,260541.0,72705.0,4.0,night
3284,201,201,2295.0,2425832.0,697773.0,5.0,day
3285,201,201,1798.0,1787319.0,515503.0,5.0,evening
3286,201,201,1664.0,2120033.0,637957.0,5.0,morning
3287,201,201,301.0,281505.0,78719.0,5.0,night
3288,201,201,1995.0,2189658.0,635258.0,6.0,day
3289,201,201,1452.0,1428530.0,412178.0,6.0,evening
3290,201,201,792.0,910802.0,264933.0,6.0,morning
3291,201,201,483.0,492227.0,138247.0,6.0,night
3292,201,202,943.0,1820228.0,486234.0,0.0,day
3293,201,202,747.0,1373361.0,372638.0,0.0,evening
3294,201,202,197.0,371075.0,97937.0,0.0,morning
3295,201,202,242.0,504412.0,133008.0,0.0,night
3296,201,202,1124.0,2062751.0,545544.0,1.0,day
3297,201,202,780.0,1467464.0,391470.0,1.0,evening
3298,201,202,468.0,726420.0,194154.0,1.0,morning
3299,201,202,69.0,137460.0,36897.0,1.0,night
3300,201,202,1155.0,2113584.0,557745.0,2.0,day
3301,201,202,880.0,1599414.0,429594.0,2.0,evening
3302,201,202,496.0,780548.0,207500.0,2.0,morning
3303,201,202,55.0,105944.0,28679.0,2.0,night
3304,201,202,1271.0,2375997.0,626924.0,3.0,day
3305,201,202,849.0,1561591.0,419435.0,3.0,evening
3306,201,202,492.0,753568.0,201402.0,3.0,morning
3307,201,202,84.0,177044.0,47373.0,3.0,night
3308,201,202,1088.0,2002965.0,528801.0,4.0,day
3309,201,202,855.0,1593237.0,426973.0,4.0,evening
3310,201,202,515.0,807702.0,215929.0,4.0,morning
3311,201,202,68.0,135885.0,36315.0,4.0,night
3312,201,202,1023.0,1859177.0,491056.0,5.0,day
3313,201,202,724.0,1301676.0,351396.0,5.0,evening
3314,201,202,429.0,673643.0,181372.0,5.0,morning
3315,201,202,91.0,197811.0,52030.0,5.0,night
3316,201,202,868.0,1646394.0,441223.0,6.0,day
3317,201,202,652.0,1202967.0,323408.0,6.0,evening
3318,201,202,247.0,439641.0,116726.0,6.0,morning
3319,201,202,199.0,407347.0,108062.0,6.0,night
3320,201,203,517.0,1349354.0,378508.0,0.0,day
3321,201,203,399.0,964263.0,266863.0,0.0,evening
3322,201,203,117.0,278271.0,77460.0,0.0,morning
3323,201,203,160.0,386963.0,106919.0,0.0,night
3324,201,203,645.0,1649529.0,457648.0,1.0,day
3325,201,203,544.0,1408696.0,388242.0,1.0,evening
3326,201,203,160.0,373642.0,105675.0,1.0,morning
3327,201,203,62.0,121218.0,33808.0,1.0,night
3328,201,203,602.0,1485148.0,413071.0,2.0,day
3329,201,203,576.0,1418351.0,393970.0,2.0,evening
3330,201,203,182.0,397395.0,112535.0,2.0,morning
3331,201,203,33.0,63674.0,17654.0,2.0,night
3332,201,203,671.0,1692772.0,470641.0,3.0,day
3333,201,203,545.0,1358104.0,376456.0,3.0,evening
3334,201,203,183.0,405385.0,115578.0,3.0,morning
3335,201,203,43.0,102491.0,28536.0,3.0,night
3336,201,203,640.0,1544066.0,431546.0,4.0,day
3337,201,203,496.0,1282086.0,355792.0,4.0,evening
3338,201,203,215.0,487141.0,138205.0,4.0,morning
3339,201,203,51.0,109785.0,30342.0,4.0,night
3340,201,203,489.0,1201239.0,333954.0,5.0,day
3341,201,203,360.0,915955.0,254310.0,5.0,evening
3342,201,203,180.0,389847.0,110351.0,5.0,morning
3343,201,203,51.0,107107.0,29578.0,5.0,night
3344,201,203,419.0,1080561.0,303110.0,6.0,day
3345,201,203,326.0,817069.0,226778.0,6.0,evening
3346,201,203,123.0,284574.0,78627.0,6.0,morning
3347,201,203,159.0,352329.0,97904.0,6.0,night
3348,201,204,166.0,549983.0,154092.0,0.0,day
3349,201,204,115.0,402911.0,112378.0,0.0,evening
3350,201,204,47.0,139403.0,39151.0,0.0,morning
3351,201,204,60.0,235921.0,65087.0,0.0,night
3352,201,204,267.0,938212.0,262008.0,1.0,day
3353,201,204,183.0,665206.0,185437.0,1.0,evening
3354,201,204,194.0,548722.0,156855.0,1.0,morning
3355,201,204,24.0,82840.0,23050.0,1.0,night
3356,201,204,204.0,700156.0,195394.0,2.0,day
3357,201,204,197.0,692148.0,193593.0,2.0,evening
3358,201,204,203.0,577867.0,165011.0,2.0,morning
3359,201,204,17.0,55444.0,15688.0,2.0,night
3360,201,204,251.0,854625.0,239508.0,3.0,day
3361,201,204,200.0,699701.0,195632.0,3.0,evening
3362,201,204,186.0,526287.0,150601.0,3.0,morning
3363,201,204,19.0,72065.0,20062.0,3.0,night
3364,201,204,225.0,768904.0,215427.0,4.0,day
3365,201,204,178.0,650214.0,181405.0,4.0,evening
3366,201,204,182.0,511398.0,146232.0,4.0,morning
3367,201,204,10.0,34223.0,9448.0,4.0,night
3368,201,204,199.0,684085.0,191192.0,5.0,day
3369,201,204,144.0,499708.0,140305.0,5.0,evening
3370,201,204,148.0,418576.0,119689.0,5.0,morning
3371,201,204,27.0,96964.0,26781.0,5.0,night
3372,201,204,152.0,516935.0,145237.0,6.0,day
3373,201,204,115.0,411077.0,114879.0,6.0,evening
3374,201,204,58.0,191101.0,53767.0,6.0,morning
3375,201,204,42.0,147985.0,41274.0,6.0,night
3376,201,301,196.0,829283.0,230376.0,0.0,day
3377,201,301,98.0,388977.0,108847.0,0.0,evening
3378,201,301,57.0,249476.0,67548.0,0.0,morning
3379,201,301,35.0,152863.0,42386.0,0.0,night
3380,201,301,300.0,1229248.0,341849.0,1.0,day
3381,201,301,167.0,653390.0,183039.0,1.0,evening
3382,201,301,269.0,1109652.0,307883.0,1.0,morning
3383,201,301,11.0,43726.0,12261.0,1.0,night
3384,201,301,300.0,1224231.0,339856.0,2.0,day
3385,201,301,230.0,938092.0,262426.0,2.0,evening
