Feature,Importance
base_to_comp_distance,0.06290326749148356
comp_pop_km2,0.0015443056334849548
comp_total_pop,0.0015424212201124998
comp_ages_16_18,0.001520344599779122
comp_ages_7_15,0.0014594699086977192
comp_ages_0_6,0.0014582763901669349
comp_avg_pers_income,0.0014533164675806232
comp_bike_stations,0.0014362285558042753
comp_ages_19_24,0.0014116561846131415
comp_ages_40_64,0.0013838408367357058
comp_ages_25_39,0.0013811327100133886
comp_business_bldgs,0.0013529721418084062
base_homes,0.001308464701331058
comp_people_on_social_assistance,0.0012730389257212815
comp_median_fam_income,0.0012607883084355676
base_avg_pers_income,0.0012418214148182116
base_people_on_social_assistance,0.0012404849658198547
comp_ages_65,0.0012253908658671486
base_manufacture_jobs,0.0012125388193251485
comp_unemployment,0.001171904939973878
base_unemployment,0.0011442215327006622
comp_floorarea_business,0.0011363753669225707
comp_manufacture_jobs,0.0011327749618381677
base_median_fam_income,0.0011298471990508485
comp_retail_jobs,0.0011092578560198962
comp_rides_in_wed_evening,0.0010610287062872148
comp_health_stations,0.0010554018302121326
comp_industrial_bldgs,0.0010504572230857212
base_ages_40_64,0.0010430226895553618
comp_rides_in_wed_night,0.0010415335634303968
comp_rides_in_thu_morning,0.0010415335634303968
comp_rides_in_thu_evening,0.0010405833034181633
comp_rides_in_thu_night,0.0010405833034181633
comp_rides_in_thu_day,0.0010405833034181633
comp_rides_in_fri_night,0.001040424839357068
comp_homes,0.0010399406528671662
base_pop_km2,0.0010365308633687453
comp_rides_in_sat_morning,0.001035840166738966
comp_rides_in_sat_evening,0.0010351630199784134
comp_swimming_halls,0.0010348254620367037
comp_rides_out_sun_morning,0.0010347873390295081
comp_rides_in_sat_night,0.0010347873390295081
comp_rides_in_sat_day,0.0010344386895140278
base_ages_0_6,0.0010317804845203504
comp_rides_in_fri_evening,0.0010278651294344243
base_ages_16_18,0.0010261574532913764
comp_rides_in_fri_day,0.0010246875491384255
comp_voted_PS,0.0010092537717761862
comp_rides_in_fri_morning,0.0009981286249024501
base_total_pop,0.0009899022806934
base_ages_7_15,0.0009813212578888564
base_ages_19_24,0.000979860091010587
comp_public_bldgs,0.0009680998259555817
comp_floorarea_housing_condo,0.0009489197490591961
comp_business_jobs,0.0009400414511674393
comp_floorarea_ha,0.0009293978743207809
comp_voted_VASL,0.0009285802798434384
base_ages_65,0.0009204024035804892
base_floorarea_public,0.0008947507820890044
base_employment_km2,0.0008937882029954602
comp_employment_km2,0.0008899506109369959
comp_floorarea_public,0.0008781042746428547
base_floorarea_business,0.0008615312778321726
comp_rides_in_sun_evening,0.0008609350040020836
comp_rides_in_sun_day,0.0008598165597727414
base_ages_25_39,0.0008491232551731676
comp_rides_in_mon_evening,0.0008485133732799577
comp_rides_in_mon_night,0.0008485133732799577
comp_rides_in_mon_day,0.0008465112611441006
comp_rides_in_mon_morning,0.0008465112611441006
base_floorarea_housing_condo,0.0008363672442477377
comp_transport_jobs,0.0008331310518769897
comp_rides_in_sun_night,0.0008305187279740167
comp_rides_in_tue_morning,0.0008278476678520441
comp_floorarea_housing_house,0.0008269802326801301
base_voted_other,0.0008269193787835416
comp_rides_in_tue_evening,0.0008263712013426572
comp_rides_in_tue_day,0.0008263712013426572
comp_playgrounds,0.0008258656238068207
comp_rides_out_fri_day,0.0008191369807514226
comp_rides_out_fri_evening,0.0008191369807514226
base_daycares,0.0008004159701440194
comp_rides_out_thu_evening,0.0007950434964197894
comp_rides_in_tue_night,0.0007949436692030742
comp_floorarea_industrial,0.0007941545789466042
comp_rides_out_thu_night,0.0007901965342591577
comp_rides_out_fri_morning,0.0007901965342591577
base_churches,0.0007888682474367359
comp_rides_in_sun_morning,0.0007860601175698756
comp_rides_out_wed_night,0.0007851382281280905
base_business_bldgs,0.0007843616049476587
comp_rides_out_tue_night,0.0007792359561483719
comp_voted_VIHR,0.0007773550768037651
comp_voted_KOK,0.0007744630277474185
comp_rides_in_wed_day,0.0007731002866598891
comp_rides_out_fri_night,0.0007663994855793277
comp_rides_out_thu_morning,0.0007638538233707415
base_floorarea_industrial,0.000762623150135977
comp_rides_in_wed_morning,0.0007616998053271429
base_business_jobs,0.0007605880378322993
comp_rides_out_thu_day,0.00075968371204016
comp_rides_out_wed_day,0.0007592347899217922
comp_rides_out_wed_evening,0.0007592347899217922
comp_rides_out_sat_night,0.0007544758044699673
comp_public_jobs,0.0007527135834339838
base_floorarea_other,0.0007521704169972665
comp_rides_out_wed_morning,0.0007501715302227208
base_voted_PS,0.0007500238859217134
base_primary_schools,0.0007477394986796781
base_public_bldgs,0.0007454087599273462
comp_rides_out_tue_morning,0.0007451069521836606
comp_rides_out_tue_evening,0.0007451069521836606
comp_rides_out_tue_day,0.0007451069521836606
comp_rides_out_mon_night,0.0007436810226950641
comp_rides_out_sat_morning,0.0007425424449156726
base_floorarea_ha,0.0007372505293837817
comp_rides_out_sat_day,0.0007367224041908704
comp_rides_out_sat_evening,0.000735726301207773
base_floorarea_housing_house,0.0007309148466606574
comp_restaurants,0.0007136591743495124
base_public_jobs,0.0007135353448070036
base_industrial_bldgs,0.0007026461182337851
base_retail_jobs,0.0006865239403578416
comp_rides_out_mon_day,0.0006840856659442451
comp_rides_out_mon_evening,0.0006840856659442451
