Feature,Importance
base_to_comp_distance,0.0341964318865734
comp_public_jobs,0.005423541922279895
comp_business_jobs,0.005165032418709359
comp_transport_jobs,0.005100332362330318
comp_retail_jobs,0.00509146489626644
comp_avg_pers_income,0.004979220831097253
comp_median_fam_income,0.004938513972928882
comp_people_on_social_assistance,0.004919362565663388
comp_unemployment,0.004878746766124431
comp_ages_65,0.004808293888902915
comp_manufacture_jobs,0.00479429402355902
comp_floorarea_other,0.004714930116319738
comp_ages_16_18,0.00466699654603564
comp_ages_19_24,0.004661137152707773
comp_ages_40_64,0.004629722398021063
comp_pop_km2,0.004628707278901967
comp_ages_25_39,0.004625670162641593
comp_primary_school_pupils,0.004611554394605033
comp_daycares,0.0046079019465654625
comp_ages_7_15,0.004575396864743064
comp_total_pop,0.004530780725976236
comp_floorarea_public,0.004334877984662366
comp_business_bldgs,0.004328699757688348
comp_employment_km2,0.004271315485895988
comp_floorarea_industrial,0.004234785547217124
comp_industrial_bldgs,0.004225678037963254
comp_public_bldgs,0.004209652625384641
comp_floorarea_housing_house,0.0041842028741304604
comp_floorarea_housing_condo,0.004174288919267188
comp_floorarea_business,0.004168261924184069
comp_ages_0_6,0.004144231380787011
comp_floorarea_ha,0.004098510595615168
comp_middle_school_pupils,0.0038137011174746993
comp_homes,0.0037901480743327554
base_voted_other,0.003753695046701866
comp_middle_schools,0.0036608983284651675
comp_high_school_students,0.00361659739035336
comp_libraries,0.0035864171674887535
base_voted_VASL,0.0035382672668368143
comp_primary_schools,0.0035301332018933262
comp_high_schools,0.0035168788932846695
comp_swimming_halls,0.0035018297553128797
base_swim_beaches,0.0034820757542657343
comp_churches,0.0033445680264370115
base_voted_RKP,0.0033207951980777084
base_voted_VIHR,0.0032950255791278638
comp_sports_halls,0.003248798660378971
base_voted_PS,0.003182303451175872
comp_special_school_pupils,0.0030203936495543093
base_other_retail,0.002939676715064121
base_voted_KOK,0.002920661507007094
comp_special_schools,0.002916926018270538
base_special_schools,0.0026933848528966076
base_special_school_pupils,0.0026879118895744014
comp_sports_fields,0.0026876029535314316
comp_playgrounds,0.0026104777533987322
comp_grocery_shops,0.002408347075153472
comp_rides_in_sat_morning,0.0023154304934187575
comp_rides_in_sat_day,0.0023154243340630654
comp_rides_in_fri_night,0.0023154243340630654
comp_rides_in_fri_evening,0.0023154243340630654
comp_rides_out_sun_day,0.002313755984150956
comp_rides_out_sun_morning,0.002313755984150956
comp_rides_in_sat_night,0.002313755984150956
comp_rides_in_sat_evening,0.002313755984150956
