Feature,Importance
base_to_comp_distance,0.09154241729192847
comp_apothecaries,0.003390975762183057
comp_median_fam_income,0.00205658560382016
comp_bike_stations,0.002002641064244637
base_public_bldgs,0.0019481176930704613
comp_homes,0.0019435372026783693
base_floorarea_housing_house,0.0019241362473693124
base_floorarea_ha,0.0019045196937742537
base_business_bldgs,0.0019020894467779437
base_industrial_bldgs,0.0018872078491248834
comp_transport_jobs,0.0018538401861641907
comp_ages_25_39,0.0018531467447491234
comp_pop_km2,0.0018212395485991406
comp_retail_jobs,0.0018082554819989216
comp_total_pop,0.0018017404292812733
base_public_jobs,0.0017804827454196426
comp_business_jobs,0.0017662897687653611
base_swimming_halls,0.0017634934653203427
comp_unemployment,0.001753567171080106
comp_employment_km2,0.0017517451419865049
comp_avg_pers_income,0.0017504009870165094
base_voted_PS,0.0017452701733310372
comp_people_on_social_assistance,0.0017377351634684235
base_transport_jobs,0.001735946836569191
comp_public_jobs,0.0017342281930626813
comp_daycares,0.001717768071213377
comp_floorarea_housing_house,0.0017172013670309072
base_floorarea_business,0.0017054209921588681
base_floorarea_industrial,0.0017001746275641105
base_homes,0.0016970203361083014
comp_floorarea_industrial,0.0016790756993274591
base_retail_jobs,0.0016774971981371456
comp_ages_19_24,0.001672158846423133
comp_ages_40_64,0.0016682659692273116
base_primary_schools,0.001657959169230172
base_floorarea_housing_condo,0.0016445030168092956
comp_manufacture_jobs,0.0016396995130028014
base_avg_pers_income,0.0016259321189885378
base_total_pop,0.0016190101689691483
base_employment_km2,0.0016169920371985613
base_ages_16_18,0.001598355487223424
base_floorarea_other,0.0015981090425816191
comp_ages_65,0.0015759430490394077
base_people_on_social_assistance,0.001555091548674059
base_unemployment,0.001552707157223665
base_ages_65,0.0015453662703407423
base_median_fam_income,0.0015268614428864957
comp_floorarea_housing_condo,0.0015155763832949143
comp_floorarea_other,0.0015036045928681352
base_ages_19_24,0.001503293559653729
base_ages_25_39,0.0014959574996977754
comp_industrial_bldgs,0.0014534274029166516
comp_floorarea_public,0.0014449090152629518
comp_ages_0_6,0.001441749511335244
comp_floorarea_ha,0.001432884637333487
comp_public_bldgs,0.001428841906227829
comp_business_bldgs,0.0014220439346057656
base_voted_other,0.0014219515998387111
comp_middle_schools,0.0014193528815192868
base_business_jobs,0.0014153266625543948
comp_ages_7_15,0.0014137879566030742
base_primary_school_pupils,0.0014113457732566337
base_daycares,0.0014045734104223273
comp_ages_16_18,0.0013685579712552354
base_floorarea_public,0.0013653668950560638
base_post_offices,0.001364704830577046
base_middle_schools,0.0013110075802307275
comp_high_school_students,0.0013076671859963973
base_pop_km2,0.0012963936846308588
base_ages_40_64,0.0012634225022667422
comp_floorarea_business,0.0012326578616421724
comp_rides_in_wed_day,0.0011818064136356332
comp_rides_in_fri_day,0.0011783573814889703
base_ages_0_6,0.0011769469859472803
comp_rides_in_wed_morning,0.0011699716957512818
comp_middle_school_pupils,0.0011696055426232421
comp_rides_in_fri_evening,0.0011665226636046189
comp_primary_school_pupils,0.0011645469413258391
comp_rides_in_tue_day,0.0011638466393980584
comp_rides_in_wed_night,0.0011630355128050551
comp_rides_in_wed_evening,0.0011630355128050551
comp_rides_in_thu_morning,0.0011630355128050551
comp_rides_in_tue_morning,0.001160172631216816
comp_rides_in_fri_morning,0.0011574350429470748
comp_rides_in_mon_night,0.0011562042991488664
comp_rides_in_mon_evening,0.0011562042991488664
comp_rides_in_thu_night,0.001155503097349686
comp_rides_in_mon_day,0.0011510561837843047
comp_rides_in_tue_evening,0.0011471340761670668
comp_rides_out_wed_morning,0.001141162128796669
comp_rides_in_tue_night,0.0011367928312286946
comp_rides_out_tue_night,0.0011273271178431354
comp_rides_in_thu_evening,0.0011263986214726796
comp_rides_in_thu_day,0.0011263986214726796
comp_rides_out_wed_day,0.0011229023591674547
comp_rides_out_tue_morning,0.0011188176823623275
comp_rides_out_mon_night,0.0011188176823623275
comp_rides_out_tue_evening,0.0011161405697796
comp_rides_out_tue_day,0.0011130821602305385
comp_rides_in_fri_night,0.001112352366304581
comp_rides_out_mon_day,0.0011087501935578281
comp_rides_out_mon_evening,0.0011087501935578281
comp_rides_out_wed_evening,0.0011057878368289087
comp_rides_in_sat_evening,0.0010988433699612443
comp_rides_in_sat_morning,0.0010988433699612443
comp_rides_in_sat_day,0.0010988433699612443
comp_rides_out_mon_morning,0.001097253960382405
comp_parks_ha,0.001088318144119027
comp_rides_out_wed_night,0.0010859875802772256
base_voted_VASL,0.0010625466738721778
base_voted_SDP,0.0010582778048838781
comp_rides_out_thu_morning,0.001054586532108881
comp_rides_out_sun_night,0.0010529333395918883
comp_rides_in_sat_night,0.0010482856380956695
base_voted_KOK,0.001043523796616097
base_playgrounds,0.0010306371366655132
comp_rides_out_sun_evening,0.0010258914492714544
comp_rides_out_sun_morning,0.0010258914492714544
comp_rides_out_sun_day,0.0010258914492714544
comp_cafes_bars,0.00102179225470711
comp_rides_in_mon_morning,0.001017155603795672
comp_forest_ha,0.0010147377779347044
base_swim_beaches,0.0010067043523013242
base_high_schools,0.0009859742221757228
comp_rides_in_sun_day,0.0009788929207219521
comp_rides_in_sun_morning,0.0009788929207219521
comp_rides_in_sun_evening,0.0009788929207219521
comp_rides_in_sun_night,0.0009725333992467444
comp_grocery_shops,0.0009631549592603594
comp_rides_out_fri_morning,0.0009556282957786655
base_sports_halls,0.0009450494253214758
comp_rides_out_thu_night,0.0009361824272695607
comp_rides_out_fri_night,0.0009302224409714066
comp_rides_out_fri_day,0.0009302224409714066
comp_rides_out_fri_evening,0.0009302224409714066
comp_rides_out_sat_morning,0.0009124772123886293
comp_other_retail,0.0009115815224313151
base_ages_7_15,0.0009074972014490035
base_manufacture_jobs,0.0009022699411762591
base_voted_VIHR,0.000898190709513913
comp_primary_schools,0.0008934072962472062
comp_rides_out_sat_day,0.0008905168358134263
comp_voted_PS,0.0008772852355517502
comp_rides_out_sat_evening,0.0008740637554554009
comp_rides_out_sat_night,0.0008740637554554009
base_high_school_students,0.0008659916695884506
base_voted_RKP,0.0008657147338129167
comp_rides_out_thu_evening,0.0008610690062106352
comp_rides_out_thu_day,0.0008610690062106352
comp_voted_other,0.0008427081065279785
base_other_retail,0.0008265636818500788
comp_post_offices,0.0008193168396863904
base_middle_school_pupils,0.0007975633082780709
comp_voted_RKP,0.0007923954187121218
comp_voted_VASL,0.0007857383536012952
comp_voted_KOK,0.0007742882139479823
comp_voted_VIHR,0.0007729280045057907
base_cafes_bars,0.0007444320944026694
comp_voted_SDP,0.000732614410715926
comp_high_schools,0.0007285938261816227
comp_churches,0.0006051794834640578
comp_restaurants,0.0006010222748517036
base_special_schools,0.000571527286213902
base_special_school_pupils,0.0005678365671337726
base_sports_fields,0.00046304478426351103
comp_swimming_halls,0.00040816534030052587
base_alkos,0.00032766036665354825
base_restaurants,0.0003218508796372088
comp_swim_beaches,0.000316771560113116
base_apothecaries,0.0002851051488520495
base_libraries,0.00026506080379384844
comp_alkos,0.00022138956213402228
base_forest_ha,0.00019931679535012403
base_parks_ha,0.00019882956771066773
base_health_stations,0.0001759622612634848
comp_health_stations,0.00017005505046774338
comp_special_schools,0.00012692942455916345
base_grocery_shops,0.00012610483121078264
comp_playgrounds,0.00012380379233123406
comp_special_school_pupils,-8.088378962523013e-05
comp_sports_fields,-0.00015316697489708986
comp_sports_halls,-0.00027260533628881145
base_churches,-0.0007245846604631012
comp_libraries,-0.0007292040297611768
